0.224393,0.512761
0.263301,0.253792
0.273679,-0.0478904
0.254371,-0.32987
0.210316,-0.534669
0.151291,-0.626265
0.0889546,-0.603844
0.0334258,-0.49664
-0.00907444,-0.351959
-0.0377075,-0.229295
-0.0575119,-0.18139
-0.0768891,-0.217275
-0.102507,-0.297466
-0.136157,-0.370334
-0.174947,-0.394707
-0.212411,-0.339684
-0.239616,-0.188829
-0.247306,0.0456336
-0.229078,0.320571
-0.183782,0.577062
-0.116271,0.756126
-0.0366571,0.814496
0.0421966,0.742976
0.108486,0.570479
0.154636,0.349707
0.178837,0.141047
0.184978,-0.00544754
0.180483,-0.0722218
0.172668,-0.0766423
0.166243,-0.0494496
0.162844,-0.0209103
0.161006,-0.0239315
0.155812,-0.0927851
0.139714,-0.24079
0.105864,-0.439883
0.0518811,-0.633409
-0.0186363,-0.761768
-0.0966904,-0.778521
-0.169917,-0.665471
-0.226054,-0.443196
-0.256527,-0.161716
-0.258435,0.118204
-0.234877,0.339337
-0.19386,0.463799
-0.145602,0.486113
-0.0993828,0.428153
-0.0614651,0.326981
-0.0337795,0.232469
-0.0128599,0.199517
0.00915211,0.253899
0.0399699,0.367088
0.0826583,0.481905
0.134662,0.546285
0.188911,0.521868
0.235329,0.388583
0.263258,0.156802
0.264749,-0.131296
0.237055,-0.416832
0.183501,-0.639265
0.112968,-0.750775
0.0376973,-0.734716
-0.0303335,-0.61213
-0.0826858,-0.430053
-0.11634,-0.248112
-0.134232,-0.122136
-0.143522,-0.0760331
-0.151521,-0.0904209
-0.162376,-0.126969
-0.176516,-0.151249
-0.191212,-0.133405
-0.200839,-0.046181
-0.197698,0.121076
-0.174647,0.345169
-0.128435,0.574682
-0.0615098,0.750185
0.0180579,0.820953
0.098259,0.761893
0.166458,0.586302
0.213072,0.339165
0.233838,0.0790213
0.230356,-0.137566
0.209102,-0.272759
0.178792,-0.32042
0.147355,-0.299707
0.120177,-0.240585
0.0992623,-0.181438
0.0822838,-0.169529
0.0625444,-0.239001
0.0320677,-0.377783
-0.0136211,-0.533159
-0.0731412,-0.645694
-0.139704,-0.667766
-0.202684,-0.571933
-0.250235,-0.363187
-0.272796,-0.0807501
-0.265829,0.217363
-0.230846,0.470053
-0.175083,0.62649
-0.109615,0.663586
-0.0460148,0.593891
0.00681763,0.455892
0.044665,0.303762
0.0691291,0.197136
0.0869203,0.172282
0.105947,0.215653
0.130849,0.281799
0.161603,0.326627
0.194317,0.316266
0.222117,0.225193
0.236325,0.0455404
0.228959,-0.199768
0.195779,-0.461373
0.138102,-0.680219
0.0629893,-0.802775
-0.0181264,-0.798229
-0.0925388,-0.673081
-0.149979,-0.467119
-0.185124,-0.236803
-0.198461,-0.0393687
-0.195456,0.0863375
-0.183811,0.135586
-0.170214,0.130054
-0.158697,0.0986388
-0.150339,0.0721819
-0.142859,0.0872457
-0.130377,0.175445
-0.105276,0.335419
-0.0622479,0.524649
-0.00134089,0.683429
0.0715859,0.757564
0.146093,0.71166
0.209736,0.543174
0.251695,0.285958
0.265781,-0.00449472
0.251699,-0.267903
0.214869,-0.452659
0.164756,-0.532084
0.111842,-0.512202
0.0647087,-0.422557
0.0282249,-0.307326
0.00222619,-0.222148
-0.0188591,-0.213835
-0.0432626,-0.283889
