0.448786,0.448786

0.567911,0.453198

0.625358,0.476603

0.614723,0.522442

0.540982,0.582206

0.421698,0.632922

0.283343,0.641003

0.150465,0.579459

0.0423468,0.436218

-0.0270961,0.213296

-0.0601859,-0.0656319

-0.0883992,-0.343027

-0.142996,-0.562233

-0.226365,-0.701487

-0.326326,-0.759369

-0.428415,-0.744058

-0.516611,-0.673119

-0.571329,-0.573407

-0.574091,-0.4724

-0.515421,-0.387986

-0.397331,-0.326276

-0.234617,-0.278671

-0.0552002,-0.219422

0.109255,-0.119725

0.235711,0.0329919

0.314621,0.230905

0.352795,0.447204

0.369416,0.642844

0.379247,0.786774

0.385399,0.86513

0.386254,0.87398

0.38148,0.813034

0.372695,0.68497

0.35874,0.500335

0.327889,0.285798

0.260415,0.0803797

0.145494,-0.0849296

-0.0110712,-0.197622

-0.18931,-0.265151

-0.358924,-0.313419

-0.489912,-0.370732

-0.564093,-0.449983

-0.576518,-0.548155

-0.533837,-0.65027

-0.452728,-0.730756

-0.3531,-0.761671

-0.251725,-0.723

-0.163192,-0.604418

-0.100732,-0.404608

-0.0672845,-0.138589

-0.0384837,0.145291

0.0212956,0.384731

0.121159,0.548147

0.249613,0.629583

0.388425,0.637669

0.514441,0.595797

0.60094,0.5372

0.627643,0.488115

0.586797,0.459951

0.482044,0.45216

0.330063,0.448829

0.160418,0.417482

0.00394071,0.327494

-0.117054,0.166773

-0.191846,-0.0568511

-0.229089,-0.312233

-0.256328,-0.547764

-0.292834,-0.723774

-0.338365,-0.826491

-0.38527,-0.855325

-0.426616,-0.814667

-0.456704,-0.713054

-0.467268,-0.566488

-0.444721,-0.400496

-0.375686,-0.242889

-0.256191,-0.112801

-0.0953431,-0.0150535

0.0847247,0.0630321

0.253923,0.146347

0.386198,0.25416

0.467651,0.389052

0.497279,0.538678

0.485102,0.679889

0.445963,0.786067

0.391876,0.836636

0.331335,0.819265

0.272907,0.727183

0.226129,0.558745

0.19494,0.323815

0.163487,0.0584116

0.100731,-0.181581

-0.00749042,-0.358582

-0.153144,-0.461022

-0.316508,-0.496416

-0.469469,-0.491154

-0.581407,-0.479968

-0.63189,-0.485077

-0.614131,-0.512017

-0.532609,-0.554444

-0.404513,-0.591272

-0.257261,-0.588902

-0.117294,-0.519058

-0.00495099,-0.369487

0.066507,-0.143782

0.101571,0.131558

0.131591,0.399202

0.184179,0.607275

0.260235,0.736842

0.348314,0.787243

0.435606,0.766122

0.508599,0.688847

0.550685,0.579225

0.544926,0.463763

0.481527,0.362015

0.361735,0.282419

0.199302,0.219238

0.0205637,0.150347

-0.143799,0.0491115

-0.270902,-0.0971277

-0.351045,-0.281754

-0.389387,-0.48106

-0.401941,-0.660932

-0.40233,-0.792876

-0.395223,-0.862376

-0.381288,-0.863892

-0.362372,-0.795569

-0.342115,-0.658756

-0.320941,-0.463275

-0.28713,-0.236898

-0.219134,-0.0218169

-0.104981,0.148758

0.0494922,0.261726

0.224476,0.324169

0.390142,0.361931

0.516434,0.404612

0.584804,0.467114

0.589884,0.548471

0.537753,0.635806

0.445229,0.704544

0.333936,0.725527

0.222857,0.677045

0.128087,0.548344

0.0630717,0.339271

0.0286841,0.0681762

-0.00227357,-0.212839

-0.0634288,-0.443807

-0.160741,-0.59729

-0.282007,-0.669405

-0.409828,-0.669334

-0.522941,-0.61924

-0.596953,-0.550211

-0.612844,-0.487922

-0.563164,-0.444766

-0.45183,-0.421243

-0.295697,-0.402579

-0.124044,-0.35813

0.0326091,-0.259058

0.152579,-0.0947737

0.22683,0.125056

0.265168,0.368525

0.292316,0.588121

0.324093,0.749303

0.360106,0.83989

0.394253,0.859004

0.421514,0.810037

0.438212,0.70009

0.438017,0.543717

0.408356,0.366203

0.335413,0.197016

0.214432,0.0573968

0.0540532,-0.0462166

-0.124159,-0.125071

-0.290673,-0.203296

-0.419509,-0.300845

-0.496511,-0.42193

-0.520015,-0.556421

-0.499127,-0.683569

-0.448754,-0.777772

-0.382455,-0.817522

-0.310754,-0.789088

-0.243969,-0.684961

-0.192606,-0.503886

-0.159624,-0.25817

-0.125866,0.0114215

-0.059701,0.247793

0.0500606,0.416672

0.193465,0.509278

0.3505,0.534774

0.493843,0.519867

0.594391,0.498357

0.633044,0.491853

0.603838,0.506234

0.511976,0.535603

0.375516,0.558904

0.222667,0.542693

0.080423,0.459537

