0.0, 0.0
0.0165925, 0
1, 0

0.0, 0.0
0.0217883, 0.00154396
1, 0.00053234

0.0, 0.0
0.0263785, 0.00304895
0.999999, 0.00106468

0.0, 0.0
0.0305662, 0.00450873
0.999999, 0.00159702

0.0, 0.0
0.0344596, 0.00592568
0.999998, 0.00212936

0.0, 0.0
0.0381251, 0.0073037
0.999996, 0.0026617

0.0, 0.0
0.0416065, 0.00864664
0.999995, 0.00319403

0.0, 0.0
0.0449351, 0.0099579
0.999993, 0.00372637

0.0, 0.0
0.0481339, 0.0112405
0.999991, 0.00425871

0.0, 0.0
0.0512205, 0.0124969
0.999989, 0.00479104

0.0, 0.0
0.0542089, 0.0137293
0.999986, 0.00532337

0.0, 0.0
0.05711, 0.0149397
0.999983, 0.00585571

0.0, 0.0
0.0599331, 0.0161297
0.99998, 0.00638804

0.0, 0.0
0.0626858, 0.0173008
0.999976, 0.00692036

0.0, 0.0
0.0653744, 0.0184541
0.999972, 0.00745269

0.0, 0.0
0.0680044, 0.019591
0.999968, 0.00798502

0.0, 0.0
0.0705805, 0.0207123
0.999964, 0.00851734

0.0, 0.0
0.0731069, 0.021819
0.999959, 0.00904966

0.0, 0.0
0.075587, 0.0229119
0.999954, 0.00958197

0.0, 0.0
0.078024, 0.0239918
0.999949, 0.0101143

0.0, 0.0
0.0804207, 0.0250593
0.999943, 0.0106466

0.0, 0.0
0.0827797, 0.026115
0.999938, 0.0111789

0.0, 0.0
0.0851031, 0.0271595
0.999931, 0.0117112

0.0, 0.0
0.087393, 0.0281933
0.999925, 0.0122435

0.0, 0.0
0.0896513, 0.0292169
0.999918, 0.0127758

0.0, 0.0
0.0918795, 0.0302307
0.999911, 0.0133081

0.0, 0.0
0.0940792, 0.0312351
0.999904, 0.0138404

0.0, 0.0
0.0962518, 0.0322305
0.999897, 0.0143727

0.0, 0.0
0.0983986, 0.0332173
0.999889, 0.014905

0.0, 0.0
0.100521, 0.0341957
0.999881, 0.0154372

0.0, 0.0
0.102619, 0.0351662
0.999872, 0.0159695

0.0, 0.0
0.104695, 0.0361289
0.999864, 0.0165018

0.0, 0.0
0.10675, 0.0370841
0.999855, 0.0170341

0.0, 0.0
0.108783, 0.0380321
0.999846, 0.0175663

0.0, 0.0
0.110797, 0.0389732
0.999836, 0.0180986

0.0, 0.0
0.112791, 0.0399075
0.999826, 0.0186308

0.0, 0.0
0.114767, 0.0408352
0.999816, 0.0191631

0.0, 0.0
0.116726, 0.0417566
0.999806, 0.0196953

0.0, 0.0
0.118667, 0.0426719
0.999795, 0.0202275

0.0, 0.0
0.120591, 0.0435812
0.999784, 0.0207598

0.0, 0.0
0.122499, 0.0444847
0.999773, 0.021292

0.0, 0.0
0.124392, 0.0453825
